State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-10,Parts per billion,11.175,25.4,8,24,Parts per million,0.031833,0.051,10,47,Parts per billion,0.120833,0.4,8,0.0,Parts per million,0.191667,0.3,0,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-10,Parts per billion,11.175,25.4,8,24,Parts per million,0.031833,0.051,10,47,Parts per billion,0.1,0.2,8,,Parts per million,0.17083299999999998,0.4,8,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-10,Parts per billion,11.175,25.4,8,24,Parts per million,0.031833,0.051,10,47,Parts per billion,0.1,0.2,8,,Parts per million,0.191667,0.3,0,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-11,Parts per billion,10.195833,27.0,23,25,Parts per million,0.0315,0.049,10,45,Parts per billion,0.19583299999999998,0.6,12,0.0,Parts per million,0.158333,0.3,7,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-11,Parts per billion,10.195833,27.0,23,25,Parts per million,0.0315,0.049,10,45,Parts per billion,0.19583299999999998,0.6,12,0.0,Parts per million,0.1625,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-11,Parts per billion,10.195833,27.0,23,25,Parts per million,0.0315,0.049,10,45,Parts per billion,0.1625,0.3,8,,Parts per million,0.158333,0.3,7,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-11,Parts per billion,10.195833,27.0,23,25,Parts per million,0.0315,0.049,10,45,Parts per billion,0.1625,0.3,8,,Parts per million,0.1625,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-12,Parts per billion,7.375,23.0,0,22,Parts per million,0.035625,0.049,11,45,Parts per billion,0.23333299999999998,1.0,8,1.0,Parts per million,0.15,0.3,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-12,Parts per billion,7.375,23.0,0,22,Parts per million,0.035625,0.049,11,45,Parts per billion,0.23333299999999998,1.0,8,1.0,Parts per million,0.145833,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-12,Parts per billion,7.375,23.0,0,22,Parts per million,0.035625,0.049,11,45,Parts per billion,0.2,0.6,8,,Parts per million,0.15,0.3,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-12,Parts per billion,7.375,23.0,0,22,Parts per million,0.035625,0.049,11,45,Parts per billion,0.2,0.6,8,,Parts per million,0.145833,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-13,Parts per billion,4.5625,14.3,0,13,Parts per million,0.040375,0.051,10,47,Parts per billion,0.058333,0.2,15,0.0,Parts per million,0.108333,0.2,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-13,Parts per billion,4.5625,14.3,0,13,Parts per million,0.040375,0.051,10,47,Parts per billion,0.058333,0.2,15,0.0,Parts per million,0.129167,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-13,Parts per billion,4.5625,14.3,0,13,Parts per million,0.040375,0.051,10,47,Parts per billion,0.025,0.1,17,,Parts per million,0.108333,0.2,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-13,Parts per billion,4.5625,14.3,0,13,Parts per million,0.040375,0.051,10,47,Parts per billion,0.025,0.1,17,,Parts per million,0.129167,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-14,Parts per billion,8.690476,25.0,6,24,Parts per million,0.040292,0.059000000000000004,10,64,Parts per billion,0.041667,0.4,23,0.0,Parts per million,0.129167,0.2,6,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-14,Parts per billion,8.690476,25.0,6,24,Parts per million,0.040292,0.059000000000000004,10,64,Parts per billion,0.041667,0.4,23,0.0,Parts per million,0.108333,0.2,22,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-14,Parts per billion,8.690476,25.0,6,24,Parts per million,0.040292,0.059000000000000004,10,64,Parts per billion,0.025,0.2,23,,Parts per million,0.129167,0.2,6,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-14,Parts per billion,8.690476,25.0,6,24,Parts per million,0.040292,0.059000000000000004,10,64,Parts per billion,0.025,0.2,23,,Parts per million,0.108333,0.2,22,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-15,Parts per billion,12.470833,29.5,6,27,Parts per million,0.036958,0.061,11,71,Parts per billion,0.0875,0.3,6,0.0,Parts per million,0.191667,0.5,6,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-15,Parts per billion,12.470833,29.5,6,27,Parts per million,0.036958,0.061,11,71,Parts per billion,0.0875,0.3,6,0.0,Parts per million,0.2,0.3,6,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-15,Parts per billion,12.470833,29.5,6,27,Parts per million,0.036958,0.061,11,71,Parts per billion,0.05,0.2,8,,Parts per million,0.191667,0.5,6,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-15,Parts per billion,12.470833,29.5,6,27,Parts per million,0.036958,0.061,11,71,Parts per billion,0.05,0.2,8,,Parts per million,0.2,0.3,6,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-16,Parts per billion,13.266667000000002,28.6,22,26,Parts per million,0.037875,0.059000000000000004,11,64,Parts per billion,0.090909,0.2,8,0.0,Parts per million,0.195652,0.4,8,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-16,Parts per billion,13.266667000000002,28.6,22,26,Parts per million,0.037875,0.059000000000000004,11,64,Parts per billion,0.090909,0.2,8,0.0,Parts per million,0.1875,0.3,9,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-16,Parts per billion,13.266667000000002,28.6,22,26,Parts per million,0.037875,0.059000000000000004,11,64,Parts per billion,0.05,0.1,8,,Parts per million,0.195652,0.4,8,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-16,Parts per billion,13.266667000000002,28.6,22,26,Parts per million,0.037875,0.059000000000000004,11,64,Parts per billion,0.05,0.1,8,,Parts per million,0.1875,0.3,9,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-17,Parts per billion,9.413636,24.1,8,23,Parts per million,0.043042000000000004,0.063,9,77,Parts per billion,0.45909099999999997,1.5,11,1.0,Parts per million,0.159091,0.4,8,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-17,Parts per billion,9.413636,24.1,8,23,Parts per million,0.043042000000000004,0.063,9,77,Parts per billion,0.45909099999999997,1.5,11,1.0,Parts per million,0.166667,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-17,Parts per billion,9.413636,24.1,8,23,Parts per million,0.043042000000000004,0.063,9,77,Parts per billion,0.371429,0.9,14,,Parts per million,0.159091,0.4,8,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-17,Parts per billion,9.413636,24.1,8,23,Parts per million,0.043042000000000004,0.063,9,77,Parts per billion,0.371429,0.9,14,,Parts per million,0.166667,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-18,Parts per billion,9.125,21.7,6,20,Parts per million,0.03525,0.048,11,44,Parts per billion,0.25416700000000003,1.8,8,1.0,Parts per million,0.154167,0.3,6,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-18,Parts per billion,9.125,21.7,6,20,Parts per million,0.03525,0.048,11,44,Parts per billion,0.25416700000000003,1.8,8,1.0,Parts per million,0.145833,0.2,6,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-18,Parts per billion,9.125,21.7,6,20,Parts per million,0.03525,0.048,11,44,Parts per billion,0.2375,0.8,8,,Parts per million,0.154167,0.3,6,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-18,Parts per billion,9.125,21.7,6,20,Parts per million,0.03525,0.048,11,44,Parts per billion,0.2375,0.8,8,,Parts per million,0.145833,0.2,6,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-19,Parts per billion,7.3333330000000005,18.4,6,17,Parts per million,0.036875,0.051,10,47,Parts per billion,0.154167,0.8,21,0.0,Parts per million,0.116667,0.2,6,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-19,Parts per billion,7.3333330000000005,18.4,6,17,Parts per million,0.036875,0.051,10,47,Parts per billion,0.154167,0.8,21,0.0,Parts per million,0.116667,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-19,Parts per billion,7.3333330000000005,18.4,6,17,Parts per million,0.036875,0.051,10,47,Parts per billion,0.125,0.4,2,,Parts per million,0.116667,0.2,6,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-19,Parts per billion,7.3333330000000005,18.4,6,17,Parts per million,0.036875,0.051,10,47,Parts per billion,0.125,0.4,2,,Parts per million,0.116667,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-20,Parts per billion,6.795833,15.1,4,14,Parts per million,0.0385,0.055,11,51,Parts per billion,0.23333299999999998,1.7,8,1.0,Parts per million,0.116667,0.2,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-20,Parts per billion,6.795833,15.1,4,14,Parts per million,0.0385,0.055,11,51,Parts per billion,0.23333299999999998,1.7,8,1.0,Parts per million,0.120833,0.2,3,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-20,Parts per billion,6.795833,15.1,4,14,Parts per million,0.0385,0.055,11,51,Parts per billion,0.2125,1.0,11,,Parts per million,0.116667,0.2,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-20,Parts per billion,6.795833,15.1,4,14,Parts per million,0.0385,0.055,11,51,Parts per billion,0.2125,1.0,11,,Parts per million,0.120833,0.2,3,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-21,Parts per billion,8.931818,19.1,5,18,Parts per million,0.041667,0.061,11,71,Parts per billion,0.383333,2.8,8,3.0,Parts per million,0.145833,0.2,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-21,Parts per billion,8.931818,19.1,5,18,Parts per million,0.041667,0.061,11,71,Parts per billion,0.383333,2.8,8,3.0,Parts per million,0.145833,0.2,5,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-21,Parts per billion,8.931818,19.1,5,18,Parts per million,0.041667,0.061,11,71,Parts per billion,0.3625,1.2,11,,Parts per million,0.145833,0.2,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-21,Parts per billion,8.931818,19.1,5,18,Parts per million,0.041667,0.061,11,71,Parts per billion,0.3625,1.2,11,,Parts per million,0.145833,0.2,5,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-22,Parts per billion,4.826316,9.5,23,8,Parts per million,0.041875,0.052000000000000005,8,48,Parts per billion,0.11578900000000002,0.4,2,0.0,Parts per million,0.1,0.1,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-22,Parts per billion,4.826316,9.5,23,8,Parts per million,0.041875,0.052000000000000005,8,48,Parts per billion,0.11578900000000002,0.4,2,0.0,Parts per million,0.1,0.1,0,1.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-22,Parts per billion,4.826316,9.5,23,8,Parts per million,0.041875,0.052000000000000005,8,48,Parts per billion,0.08,0.2,20,,Parts per million,0.1,0.1,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-22,Parts per billion,4.826316,9.5,23,8,Parts per million,0.041875,0.052000000000000005,8,48,Parts per billion,0.08,0.2,20,,Parts per million,0.1,0.1,0,1.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-23,Parts per billion,7.2,20.5,22,19,Parts per million,0.037208,0.053,11,49,Parts per billion,0.216667,1.1,6,1.0,Parts per million,0.125,0.2,6,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-23,Parts per billion,7.2,20.5,22,19,Parts per million,0.037208,0.053,11,49,Parts per billion,0.216667,1.1,6,1.0,Parts per million,0.1,0.1,0,1.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-23,Parts per billion,7.2,20.5,22,19,Parts per million,0.037208,0.053,11,49,Parts per billion,0.1875,0.8,8,,Parts per million,0.125,0.2,6,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-23,Parts per billion,7.2,20.5,22,19,Parts per million,0.037208,0.053,11,49,Parts per billion,0.1875,0.8,8,,Parts per million,0.1,0.1,0,1.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-24,Parts per billion,10.975,22.7,21,21,Parts per million,0.036833,0.055999999999999994,10,54,Parts per billion,0.47391300000000003,3.8,8,4.0,Parts per million,0.173913,0.3,7,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-24,Parts per billion,10.975,22.7,21,21,Parts per million,0.036833,0.055999999999999994,10,54,Parts per billion,0.47391300000000003,3.8,8,4.0,Parts per million,0.175,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-24,Parts per billion,10.975,22.7,21,21,Parts per million,0.036833,0.055999999999999994,10,54,Parts per billion,0.271429,1.4,8,,Parts per million,0.173913,0.3,7,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-24,Parts per billion,10.975,22.7,21,21,Parts per million,0.036833,0.055999999999999994,10,54,Parts per billion,0.271429,1.4,8,,Parts per million,0.175,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-25,Parts per billion,6.545833,18.3,7,17,Parts per million,0.040999999999999995,0.049,9,45,Parts per billion,0.125,0.4,5,0.0,Parts per million,0.13333299999999998,0.2,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-25,Parts per billion,6.545833,18.3,7,17,Parts per million,0.040999999999999995,0.049,9,45,Parts per billion,0.125,0.4,5,0.0,Parts per million,0.15,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-25,Parts per billion,6.545833,18.3,7,17,Parts per million,0.040999999999999995,0.049,9,45,Parts per billion,0.1125,0.3,5,,Parts per million,0.13333299999999998,0.2,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-25,Parts per billion,6.545833,18.3,7,17,Parts per million,0.040999999999999995,0.049,9,45,Parts per billion,0.1125,0.3,5,,Parts per million,0.15,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-26,Parts per billion,5.3875,18.2,23,17,Parts per million,0.0375,0.043,2,40,Parts per billion,0.154167,1.6,3,1.0,Parts per million,0.1125,0.2,1,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-26,Parts per billion,5.3875,18.2,23,17,Parts per million,0.0375,0.043,2,40,Parts per billion,0.154167,1.6,3,1.0,Parts per million,0.1,0.1,0,1.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-26,Parts per billion,5.3875,18.2,23,17,Parts per million,0.0375,0.043,2,40,Parts per billion,0.1375,0.9,5,,Parts per million,0.1125,0.2,1,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-26,Parts per billion,5.3875,18.2,23,17,Parts per million,0.0375,0.043,2,40,Parts per billion,0.1375,0.9,5,,Parts per million,0.1,0.1,0,1.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-27,Parts per billion,7.5208330000000005,21.1,0,20,Parts per million,0.040083,0.055999999999999994,11,54,Parts per billion,0.091667,0.9,8,0.0,Parts per million,0.13333299999999998,0.2,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-27,Parts per billion,7.5208330000000005,21.1,0,20,Parts per million,0.040083,0.055999999999999994,11,54,Parts per billion,0.091667,0.9,8,0.0,Parts per million,0.13333299999999998,0.2,1,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-27,Parts per billion,7.5208330000000005,21.1,0,20,Parts per million,0.040083,0.055999999999999994,11,54,Parts per billion,0.075,0.3,8,,Parts per million,0.13333299999999998,0.2,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-27,Parts per billion,7.5208330000000005,21.1,0,20,Parts per million,0.040083,0.055999999999999994,11,54,Parts per billion,0.075,0.3,8,,Parts per million,0.13333299999999998,0.2,1,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-28,Parts per billion,9.229167,23.9,23,22,Parts per million,0.039083,0.059000000000000004,10,64,Parts per billion,0.1125,0.7,8,0.0,Parts per million,0.1625,0.3,22,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-28,Parts per billion,9.229167,23.9,23,22,Parts per million,0.039083,0.059000000000000004,10,64,Parts per billion,0.1125,0.7,8,0.0,Parts per million,0.166667,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-28,Parts per billion,9.229167,23.9,23,22,Parts per million,0.039083,0.059000000000000004,10,64,Parts per billion,0.1,0.3,8,,Parts per million,0.1625,0.3,22,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-28,Parts per billion,9.229167,23.9,23,22,Parts per million,0.039083,0.059000000000000004,10,64,Parts per billion,0.1,0.3,8,,Parts per million,0.166667,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-29,Parts per billion,7.778261,25.9,6,24,Parts per million,0.051542,0.067,12,90,Parts per billion,0.55,3.0,18,4.0,Parts per million,0.14166700000000002,0.3,5,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-29,Parts per billion,7.778261,25.9,6,24,Parts per million,0.051542,0.067,12,90,Parts per billion,0.55,3.0,18,4.0,Parts per million,0.154167,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-29,Parts per billion,7.778261,25.9,6,24,Parts per million,0.051542,0.067,12,90,Parts per billion,0.525,2.5,20,,Parts per million,0.14166700000000002,0.3,5,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-29,Parts per billion,7.778261,25.9,6,24,Parts per million,0.051542,0.067,12,90,Parts per billion,0.525,2.5,20,,Parts per million,0.154167,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-30,Parts per billion,5.7,14.0,7,13,Parts per million,0.051625,0.064,11,80,Parts per billion,0.2,1.3,7,1.0,Parts per million,0.1125,0.2,6,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-30,Parts per billion,5.7,14.0,7,13,Parts per million,0.051625,0.064,11,80,Parts per billion,0.2,1.3,7,1.0,Parts per million,0.1,0.1,0,1.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-30,Parts per billion,5.7,14.0,7,13,Parts per million,0.051625,0.064,11,80,Parts per billion,0.175,0.7,8,,Parts per million,0.1125,0.2,6,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-04-30,Parts per billion,5.7,14.0,7,13,Parts per million,0.051625,0.064,11,80,Parts per billion,0.175,0.7,8,,Parts per million,0.1,0.1,0,1.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-01,Parts per billion,5.0625,14.2,21,13,Parts per million,0.042082999999999995,0.053,11,49,Parts per billion,0.10416700000000001,0.2,6,0.0,Parts per million,0.116667,0.2,20,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-01,Parts per billion,5.0625,14.2,21,13,Parts per million,0.042082999999999995,0.053,11,49,Parts per billion,0.10416700000000001,0.2,6,0.0,Parts per million,0.10416700000000001,0.2,23,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-01,Parts per billion,5.0625,14.2,21,13,Parts per million,0.042082999999999995,0.053,11,49,Parts per billion,0.075,0.2,8,,Parts per million,0.116667,0.2,20,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-01,Parts per billion,5.0625,14.2,21,13,Parts per million,0.042082999999999995,0.053,11,49,Parts per billion,0.075,0.2,8,,Parts per million,0.10416700000000001,0.2,23,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-02,Parts per billion,9.525,22.0,6,21,Parts per million,0.037833,0.057,11,58,Parts per billion,0.033333,0.2,22,0.0,Parts per million,0.15,0.3,6,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-02,Parts per billion,9.525,22.0,6,21,Parts per million,0.037833,0.057,11,58,Parts per billion,0.033333,0.2,22,0.0,Parts per million,0.158333,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-02,Parts per billion,9.525,22.0,6,21,Parts per million,0.037833,0.057,11,58,Parts per billion,0.025,0.1,8,,Parts per million,0.15,0.3,6,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-02,Parts per billion,9.525,22.0,6,21,Parts per million,0.037833,0.057,11,58,Parts per billion,0.025,0.1,8,,Parts per million,0.158333,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-03,Parts per billion,9.375,21.3,20,20,Parts per million,0.036542000000000005,0.055,11,51,Parts per billion,0.0875,0.3,10,0.0,Parts per million,0.1625,0.3,20,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-03,Parts per billion,9.375,21.3,20,20,Parts per million,0.036542000000000005,0.055,11,51,Parts per billion,0.0875,0.3,10,0.0,Parts per million,0.166667,0.2,1,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-03,Parts per billion,9.375,21.3,20,20,Parts per million,0.036542000000000005,0.055,11,51,Parts per billion,0.0625,0.2,11,,Parts per million,0.1625,0.3,20,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-03,Parts per billion,9.375,21.3,20,20,Parts per million,0.036542000000000005,0.055,11,51,Parts per billion,0.0625,0.2,11,,Parts per million,0.166667,0.2,1,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-04,Parts per billion,6.4583330000000005,13.5,2,12,Parts per million,0.042582999999999996,0.059000000000000004,10,64,Parts per billion,0.075,0.2,11,0.0,Parts per million,0.1375,0.2,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-04,Parts per billion,6.4583330000000005,13.5,2,12,Parts per million,0.042582999999999996,0.059000000000000004,10,64,Parts per billion,0.075,0.2,11,0.0,Parts per million,0.15,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-04,Parts per billion,6.4583330000000005,13.5,2,12,Parts per million,0.042582999999999996,0.059000000000000004,10,64,Parts per billion,0.05,0.1,8,,Parts per million,0.1375,0.2,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-04,Parts per billion,6.4583330000000005,13.5,2,12,Parts per million,0.042582999999999996,0.059000000000000004,10,64,Parts per billion,0.05,0.1,8,,Parts per million,0.15,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-05,Parts per billion,6.827273,16.8,23,15,Parts per million,0.044667,0.055999999999999994,10,54,Parts per billion,0.383333,2.4,8,3.0,Parts per million,0.10416700000000001,0.2,23,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-05,Parts per billion,6.827273,16.8,23,15,Parts per million,0.044667,0.055999999999999994,10,54,Parts per billion,0.383333,2.4,8,3.0,Parts per million,0.1,0.1,0,1.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-05,Parts per billion,6.827273,16.8,23,15,Parts per million,0.044667,0.055999999999999994,10,54,Parts per billion,0.35,1.5,8,,Parts per million,0.10416700000000001,0.2,23,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-05,Parts per billion,6.827273,16.8,23,15,Parts per million,0.044667,0.055999999999999994,10,54,Parts per billion,0.35,1.5,8,,Parts per million,0.1,0.1,0,1.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-06,Parts per billion,4.845833,11.1,6,10,Parts per million,0.042875,0.05,8,46,Parts per billion,0.304348,1.9,5,1.0,Parts per million,0.10909100000000001,0.2,7,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-06,Parts per billion,4.845833,11.1,6,10,Parts per million,0.042875,0.05,8,46,Parts per billion,0.304348,1.9,5,1.0,Parts per million,0.1,0.1,0,1.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-06,Parts per billion,4.845833,11.1,6,10,Parts per million,0.042875,0.05,8,46,Parts per billion,0.314286,1.1,5,,Parts per million,0.10909100000000001,0.2,7,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-06,Parts per billion,4.845833,11.1,6,10,Parts per million,0.042875,0.05,8,46,Parts per billion,0.314286,1.1,5,,Parts per million,0.1,0.1,0,1.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-16,Parts per billion,11.025,23.2,8,22,Parts per million,0.037708,0.06,11,67,Parts per billion,0.408333,3.7,10,4.0,Parts per million,0.172727,0.3,21,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-16,Parts per billion,11.025,23.2,8,22,Parts per million,0.037708,0.06,11,67,Parts per billion,0.408333,3.7,10,4.0,Parts per million,0.15,0.2,21,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-16,Parts per billion,11.025,23.2,8,22,Parts per million,0.037708,0.06,11,67,Parts per billion,0.375,1.8,11,,Parts per million,0.172727,0.3,21,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-16,Parts per billion,11.025,23.2,8,22,Parts per million,0.037708,0.06,11,67,Parts per billion,0.375,1.8,11,,Parts per million,0.15,0.2,21,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-17,Parts per billion,8.6375,21.9,0,20,Parts per million,0.041208,0.061,10,71,Parts per billion,0.3125,1.7,8,1.0,Parts per million,0.1625,0.3,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-05-17,Parts per billion,8.6375,21.9,0,20,Parts per million,0.041208,0.061,10,71,Parts per billion,0.3125,1.7,8,1.0,Parts per million,0.17916700000000002,0.3,1,3.0
